Samples	Donor	Tissue	Total_reads	Mapped_reads	Unmapped_reads	Valid_reads	Rep_reads	Unknown	Prop_unmap_valid	Prop_unmap_rep	Prop_unmap_unkwn	Prop_tot_mapped	Prop_tot_valid	Prop_tot_rep	Prop_tot_unkwn
LOSQ-WTEC-C1-Ep4-R0-urine-urine	WTEC	urine	23654140	21803708	1850432	1292	1469172	379968	0.000698215335662159	0.793961626258085	0.205340158406253	0.921771326287914	5.46204596742896e-05	0.0621105650004608	0.0160634882519508
LOSQ-WTEC-C2-E11-R0-urine-urine	WTEC	urine	22886273	21525923	1360350	1496	1040864	317990	0.00109971698459955	0.765144264343735	0.233756018671665	0.940560439875903	6.53666938255958e-05	0.0454798385040675	0.013894354926204
LOSQ-WTEC-C2-E2-R0-buccal-buccal	WTEC	buccal	21709533	16020429	5689104	78830	3449568	2160706	0.0138563119957027	0.606346447524953	0.379797240479344	0.737944432061252	0.00363112370957035	0.158896462673794	0.099527981555384
LOSQ-WTEC-C2-E2-R0-buccal-illumina	WTEC	buccal	1641771	1187561	454210	27236	58430	368544	0.0599634530283349	0.128640937011514	0.811395609960151	0.723341440432314	0.0165894025415238	0.0355896163350431	0.22447954069112
LOSQ-WTEC-C2-E4-R0-hair-hair	WTEC	hair	28324356	27598230	726126	1998	434904	289224	0.00275158856727345	0.598937374505251	0.398311036927475	0.974363900806783	7.05399974495448e-05	0.0153544179433418	0.010211141252426
LOSQ-WTEC-C2-E4-R0-hair-illumina	WTEC	hair	9618667	9506957	111710	1676	39381	70653	0.0150031331125235	0.352528869393966	0.63246799749351	0.988386124605416	0.00017424451849721	0.00409422636213521	0.00734540451395188
LOSQ-WTEC-C2-E7-R0-saliva-saliva	WTEC	saliva	29986752	7740860	22245892	1167244	1674102	19404546	0.0524700920062005	0.0752544334927096	0.87227547450109	0.258142662466412	0.0389253227558623	0.0558280536685	0.647103961109226
LOSQ-WTEC-C3-E10-R0-urine-urine	WTEC	urine	20837957	18156749	2681208	8132	2148379	524697	0.00303296126223702	0.801272784506088	0.195694254231675	0.871330572378089	0.000390249389611467	0.103099310551413	0.0251798676808864
LOSQ-WTEC-C3-E3-R0-buccal-buccal	WTEC	buccal	26888156	25072744	1815412	26246	708724	1080442	0.0144573242878201	0.390392924581307	0.595149751130873	0.932482837424775	0.00097611751434349	0.0263582225571735	0.0401828225037076
LOSQ-WTEC-C3-E5-R0-hair-hair	WTEC	hair	31486722	30754894	731828	1292	437366	293170	0.00176544215307422	0.597634963406702	0.400599594440224	0.976757567840819	4.10331694737864e-05	0.013890490092935	0.00931090889677242
LOSQ-WTEC-C3-E9-R0-saliva-illumina	WTEC	saliva	3599084	718598	2880486	186476	145100	2548910	0.0647376866264929	0.050373443925782	0.884888869447725	0.19966135827894	0.051812072182811	0.0403158136903723	0.708210755847877
LOSQ-WTEC-C3-E9-R0-saliva-saliva	WTEC	saliva	26397539	15773767	10623772	382414	1033283	9208075	0.0359960661806372	0.0972614058358933	0.86674252798347	0.597546877381259	0.0144867292363883	0.0391431564889439	0.348823236893409
LOSQ-WTEC-C4-E12-R1-urine-urine	WTEC	urine	16820202	15863320	956882	484	702622	253776	0.000505809493751581	0.73428280603042	0.265211384475829	0.943111146941041	2.87749219658599e-05	0.0417725066559843	0.0150875714810084
LOSQ-WTEC-C4-E12-R2-urine-urine	WTEC	urine	27119624	26290124	829500	304	625717	203479	0.000366485834840265	0.75433031946956	0.2453031946956	0.969413292750666	1.12095949412868e-05	0.0230724806509117	0.00750301700348058
LOSQ-WTEC-C4-E1-R0-buccal-buccal	WTEC	buccal	25720450	20843972	4876478	46260	3265820	1564398	0.00948635470107729	0.669708752915526	0.320804892383396	0.810404639110124	0.00179856884308012	0.126973672700128	0.0608231193466677
LOSQ-WTEC-C4-E6-R0-hair-hair	WTEC	hair	46155208	44780088	1375120	2226	844116	528778	0.00161876781662691	0.613848973180522	0.384532259002851	0.970206612436889	4.82285769354566e-05	0.018288640363185	0.0114565186229905
LOSQ-WTEC-C4-E8-R1-saliva-saliva	WTEC	saliva	39435218	29774176	9661042	398290	868930	8393822	0.041226401872593	0.0899416439758775	0.868831954151529	0.755014870210683	0.0100998554135037	0.0220343653228949	0.212850909052918
LOSQ-WTEC-C4-E8-R2-saliva-saliva	WTEC	saliva	32418760	23914886	8503874	149832	911168	7442874	0.0176192638790274	0.107147401290283	0.87523333483069	0.73768663576275	0.00462176838349153	0.0281061953017327	0.229585400552026
